minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-47,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-47,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-47,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-47,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-46,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-46,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-46,7
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],42,-43,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-43,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-48,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-48,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-47,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-47,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-47,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-47,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-46,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-46,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-46,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-46,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-46,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-45,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-44,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-44,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-44,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-44,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-43,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-43,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-43,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-41,8
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],43,-41,8
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],43,-40,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-48,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-48,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-47,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-47,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-47,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-47,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-46,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-46,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-46,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-46,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-45,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-45,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-44,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-44,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-44,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-44,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-43,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-43,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-43,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-42,9
minecraft:spruce_fence[south=false;waterlogged=false;west=false;north=false;east=false],43,-42,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-42,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-41,9
minecraft:spruce_fence[south=true;waterlogged=false;west=false;north=false;east=false],43,-41,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-41,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-40,9
minecraft:spruce_fence[south=false;waterlogged=false;west=false;north=false;east=false],43,-40,9
minecraft:spruce_fence[south=false;waterlogged=false;west=false;north=false;east=false],43,-39,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-39,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-38,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-38,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-38,9
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],43,-37,9
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],43,-36,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-48,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-47,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-47,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-47,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-47,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-47,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-46,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-46,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-46,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-46,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-45,10
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],41,-44,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-44,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-44,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-44,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-43,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-43,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-43,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-42,10
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],44,-42,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-40,10
minecraft:azalea_leaves[distance=7;persistent=true;waterlogged=false],43,-39,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-47,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-47,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-47,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-46,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-46,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-44,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-43,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-43,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-51,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-51,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-51,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-50,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-50,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-50,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-50,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-50,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-49,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-49,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-49,7
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-51,8
minecraft:spruce_trapdoor[open=false;half=top;waterlogged=false;facing=north;powered=false],42,-51,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-51,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-51,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-50,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-50,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-50,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-50,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-50,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-49,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-49,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-49,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-49,8
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-49,8
minecraft:tuff_wall[east=none;west=none;waterlogged=false;south=none;up=true;north=none],43,-59,9
minecraft:mossy_cobblestone_wall[east=none;west=none;waterlogged=false;south=none;up=true;north=none],43,-58,9
minecraft:tuff_wall[east=none;west=none;waterlogged=false;south=none;up=true;north=none],43,-57,9
minecraft:tuff_wall[east=none;west=none;waterlogged=false;south=none;up=true;north=none],43,-56,9
minecraft:tuff_wall[east=none;west=none;waterlogged=false;south=none;up=true;north=none],43,-55,9
minecraft:mossy_cobblestone_wall[east=none;west=none;waterlogged=false;south=none;up=true;north=none],43,-54,9
minecraft:spruce_fence_gate[facing=north;in_wall=true;open=false;powered=false],42,-53,9
minecraft:tuff_wall[east=none;west=low;waterlogged=false;south=none;up=true;north=none],43,-53,9
minecraft:spruce_fence[south=false;waterlogged=false;west=false;north=false;east=false],43,-52,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-51,9
minecraft:spruce_fence[south=false;waterlogged=false;west=false;north=false;east=false],43,-51,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-51,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-50,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-50,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-49,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-49,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-49,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-49,9
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-51,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-50,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-50,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-50,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-50,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-50,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-49,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-49,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-49,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-49,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],45,-49,10
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],41,-51,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],42,-50,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-50,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-50,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],43,-49,11
minecraft:birch_leaves[distance=7;persistent=true;waterlogged=false],44,-49,11
